Id,SessionId,Timestamp,Latitude,Longitude,Speed,Level,Qual,CellID,NetworkTech,NetworkMode,LTERSSI,CGI,SERVINGTIME,BAND,Outage,RTT_ms,drive_id,Destination,common_s_m,common_bucket_index,common_bucket_center_m,bucket_name,is_handover
ID-1761029520664-028,session-8340396d,2025-10-21 08:52:00.664,48.2101183,17.0369833,113.30909500122073,-92.0,-10.0,2893835.0,4G,LTE,-83.0,231-01-8006-2893835,43515.0,20.0,False,60,17,Bratislava,19.06963170927331,0,250.0,b1,0
ID-1761066938631-534,session-ac9c4647,2025-10-21 19:15:38.633,48.2101267,17.037135,127.09541931152344,-77.0,-15.0,2893836.0,4G,LTE,-63.0,231-01-8006-2893836,41343.0,20.0,False,58,18,Lozorno,15.385265230527647,0,250.0,a1,0
ID-1761066939638-535,session-ac9c4647,2025-10-21 19:15:39.639,48.21042,17.0369533,126.98052978515624,-77.0,-15.0,2893836.0,4G,LTE,-63.0,231-01-8006-2893836,42349.0,20.0,False,43,18,Lozorno,50.58507977068399,0,250.0,a1,0
ID-1761066940644-536,session-ac9c4647,2025-10-21 19:15:40.644,48.2107167,17.0367733,126.85823822021484,-77.0,-15.0,2893836.0,4G,LTE,-63.0,231-01-8006-2893836,43355.0,20.0,False,45,18,Lozorno,86.13520970901693,0,250.0,a1,0
ID-1761066941645-537,session-ac9c4647,2025-10-21 19:15:41.646,48.2110083,17.0365967,126.94531860351564,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,611.0,20.0,False,52,18,Lozorno,121.18212319839468,0,250.0,a1,1
ID-1761066942647-538,session-ac9c4647,2025-10-21 19:15:42.647,48.2112983,17.0364133,127.3993148803711,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,1613.0,20.0,False,46,18,Lozorno,156.13750765214658,0,250.0,a1,0
ID-1761066943648-539,session-ac9c4647,2025-10-21 19:15:43.649,48.2115867,17.0362267,127.44748992919922,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,2615.0,20.0,False,43,18,Lozorno,191.1034278968864,0,250.0,a1,0
ID-1761066944650-540,session-ac9c4647,2025-10-21 19:15:44.651,48.2118783,17.0360367,127.54569396972656,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,3616.0,20.0,False,59,18,Lozorno,226.5362531420204,0,250.0,a1,0
ID-1761066945652-541,session-ac9c4647,2025-10-21 19:15:45.653,48.21218,17.03585,126.8267349243164,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,4618.0,20.0,False,48,18,Lozorno,262.7333435137948,0,250.0,a1,0
ID-1761066946654-542,session-ac9c4647,2025-10-21 19:15:46.655,48.2124683,17.0356533,127.41969451904298,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,5620.0,20.0,False,39,18,Lozorno,297.9910144139119,0,250.0,a1,0
ID-1761066947656-543,session-ac9c4647,2025-10-21 19:15:47.656,48.2127567,17.0354583,127.55681762695312,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,6622.0,20.0,False,72,18,Lozorno,333.2213216595188,0,250.0,a1,0
ID-1761066948658-544,session-ac9c4647,2025-10-21 19:15:48.660,48.2130433,17.0352617,127.43080444335938,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,7625.0,20.0,False,53,18,Lozorno,368.2233685627275,0,250.0,a1,0
ID-1761066949665-545,session-ac9c4647,2025-10-21 19:15:49.666,48.2133367,17.0350683,127.47343139648436,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,8631.0,20.0,False,54,18,Lozorno,403.8664138787168,0,250.0,a1,0
ID-1761066950671-546,session-ac9c4647,2025-10-21 19:15:50.673,48.2136267,17.0348667,127.53087615966795,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,9638.0,20.0,False,56,18,Lozorno,439.4467825378521,0,250.0,a1,0
ID-1761066951678-547,session-ac9c4647,2025-10-21 19:15:51.679,48.2139133,17.0346617,127.50678863525393,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,10644.0,20.0,False,64,18,Lozorno,474.7602057325523,0,250.0,a1,0
ID-1761066952684-548,session-ac9c4647,2025-10-21 19:15:52.686,48.2142017,17.0344567,127.44563598632811,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,11651.0,20.0,False,46,18,Lozorno,510.2896577205224,1,750.0,a2,0
ID-1761066953691-549,session-ac9c4647,2025-10-21 19:15:53.692,48.21449,17.0342567,127.42711029052737,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,12657.0,20.0,False,59,18,Lozorno,545.6666795388368,1,750.0,a2,0
ID-1761066954697-550,session-ac9c4647,2025-10-21 19:15:54.699,48.214775,17.03405,127.4011688232422,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,13664.0,20.0,False,49,18,Lozorno,580.8278604773278,1,750.0,a2,0
ID-1761066955704-551,session-ac9c4647,2025-10-21 19:15:55.705,48.21506,17.0338433,127.34741821289064,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,14670.0,20.0,False,47,18,Lozorno,616.0524740999568,1,750.0,a2,0
ID-1761066956710-552,session-ac9c4647,2025-10-21 19:15:56.714,48.2153433,17.0336267,127.354833984375,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,15677.0,20.0,False,45,18,Lozorno,651.5023133768069,1,750.0,a2,0
ID-1761066957718-553,session-ac9c4647,2025-10-21 19:15:57.720,48.2156317,17.0334133,127.36595764160155,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,16685.0,20.0,False,46,18,Lozorno,687.3493170750476,1,750.0,a2,0
ID-1761066958726-554,session-ac9c4647,2025-10-21 19:15:58.727,48.2159167,17.0332033,127.3566879272461,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,17692.0,20.0,False,39,18,Lozorno,722.5765293216258,1,750.0,a2,0
ID-1761066959729-555,session-ac9c4647,2025-10-21 19:15:59.729,48.2161983,17.032985,127.799560546875,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,18695.0,20.0,False,56,18,Lozorno,757.6636694555598,1,750.0,a2,0
ID-1761066960731-556,session-ac9c4647,2025-10-21 19:16:00.731,48.2164817,17.0327633,127.25477600097656,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,19697.0,20.0,False,52,18,Lozorno,793.4107568839717,1,750.0,a2,0
ID-1761066961733-557,session-ac9c4647,2025-10-21 19:16:01.733,48.216765,17.032545,127.32703857421876,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,20699.0,20.0,False,49,18,Lozorno,828.8286145656339,1,750.0,a2,0
ID-1761066962734-558,session-ac9c4647,2025-10-21 19:16:02.735,48.21705,17.032325,127.68281707763671,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,21701.0,20.0,False,51,18,Lozorno,864.4633157047838,1,750.0,a2,0
ID-1761066963736-559,session-ac9c4647,2025-10-21 19:16:03.736,48.2173283,17.0320983,127.31963653564452,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,22702.0,20.0,False,43,18,Lozorno,899.770137290539,1,750.0,a2,0
ID-1761066964738-560,session-ac9c4647,2025-10-21 19:16:04.738,48.2176067,17.0318783,127.19176940917968,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,23704.0,20.0,False,50,18,Lozorno,934.8515483124966,1,750.0,a2,0
ID-1761066965740-561,session-ac9c4647,2025-10-21 19:16:05.740,48.21789,17.0316567,127.18251342773438,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,24706.0,20.0,False,62,18,Lozorno,970.2889395588008,1,750.0,a2,0
ID-1761066966742-562,session-ac9c4647,2025-10-21 19:16:06.743,48.218165,17.0314233,127.15471801757812,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,25708.0,20.0,False,54,18,Lozorno,1005.3882063411564,2,1250.0,a3,0
ID-1761066967749-563,session-ac9c4647,2025-10-21 19:16:07.750,48.2184383,17.0311917,127.2881332397461,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,26715.0,20.0,False,56,18,Lozorno,1040.3167079524926,2,1250.0,a3,0
ID-1761066968755-564,session-ac9c4647,2025-10-21 19:16:08.755,48.2187117,17.0309617,127.77361907958984,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,27721.0,20.0,False,40,18,Lozorno,1075.1806213022555,2,1250.0,a3,0
ID-1761066969757-565,session-ac9c4647,2025-10-21 19:16:09.757,48.218985,17.0307167,126.97867584228516,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,28723.0,20.0,False,49,18,Lozorno,1110.4926410387377,2,1250.0,a3,0
ID-1761066970758-566,session-ac9c4647,2025-10-21 19:16:10.759,48.219265,17.030495,126.65440063476562,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,29725.0,20.0,False,274,18,Lozorno,1145.763895984233,2,1250.0,a3,0
ID-1761066971761-567,session-ac9c4647,2025-10-21 19:16:11.762,48.2195433,17.030265,126.78966979980468,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,30727.0,20.0,False,53,18,Lozorno,1180.9035261291558,2,1250.0,a3,0
ID-1761066972767-568,session-ac9c4647,2025-10-21 19:16:12.769,48.219825,17.03004,126.91382904052736,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,31734.0,20.0,False,44,18,Lozorno,1216.5800293104046,2,1250.0,a3,0
ID-1761066973773-569,session-ac9c4647,2025-10-21 19:16:13.774,48.2201033,17.0298067,127.61981048583984,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,32739.0,20.0,False,61,18,Lozorno,1251.932599039059,2,1250.0,a3,0
ID-1761066974777-570,session-ac9c4647,2025-10-21 19:16:14.779,48.2203833,17.0295817,127.51789855957033,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,33744.0,20.0,False,56,18,Lozorno,1287.4269527550118,2,1250.0,a3,0
ID-1761066975784-571,session-ac9c4647,2025-10-21 19:16:15.785,48.22066,17.02934,127.56792755126952,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,34750.0,20.0,False,72,18,Lozorno,1322.9220966572034,2,1250.0,a3,0
ID-1761066976791-572,session-ac9c4647,2025-10-21 19:16:16.792,48.2209417,17.0291083,127.5790512084961,-74.0,-12.0,2893837.0,4G,LTE,-63.0,231-01-8006-2893837,35757.0,20.0,False,58,18,Lozorno,1358.7700654038229,2,1250.0,a3,0
ID-1761066977796-573,session-ac9c4647,2025-10-21 19:16:17.798,48.221215,17.0288717,128.1516311645508,-92.0,-13.0,2667531.0,4G,LTE,-79.0,231-01-8006-2667531,584.0,20.0,False,99,18,Lozorno,1393.8065644172448,2,1250.0,a3,1
ID-1761066978802-574,session-ac9c4647,2025-10-21 19:16:18.804,48.22149,17.0286417,127.95706329345704,-92.0,-13.0,2667531.0,4G,LTE,-79.0,231-01-8006-2667531,1590.0,20.0,False,45,18,Lozorno,1428.7522656597816,2,1250.0,a3,0
ID-1761066979809-575,session-ac9c4647,2025-10-21 19:16:19.810,48.2217667,17.0284183,126.85823822021484,-92.0,-13.0,2667531.0,4G,LTE,-79.0,231-01-8006-2667531,2597.0,20.0,False,82,18,Lozorno,1463.5759182889608,2,1250.0,a3,0
ID-1761066980813-576,session-ac9c4647,2025-10-21 19:16:20.813,48.2220467,17.028195,127.31407470703124,-92.0,-13.0,2667531.0,4G,LTE,-79.0,231-01-8006-2667531,3600.0,20.0,False,50,18,Lozorno,1498.961206577272,2,1250.0,a3,0
ID-1761066981815-577,session-ac9c4647,2025-10-21 19:16:21.815,48.22233,17.0279717,127.68467102050782,-97.0,-16.0,2893835.0,4G,LTE,-81.0,231-01-8006-2893835,80.0,20.0,False,44,18,Lozorno,1534.4706006172703,3,1750.0,a4,1
ID-1761066982817-578,session-ac9c4647,2025-10-21 19:16:22.818,48.2226117,17.02775,127.61240844726562,-97.0,-16.0,2893835.0,4G,LTE,-81.0,231-01-8006-2893835,1082.0,20.0,False,46,18,Lozorno,1569.7206884692928,3,1750.0,a4,0
ID-1761066983819-579,session-ac9c4647,2025-10-21 19:16:23.820,48.2228967,17.0275233,127.48824920654296,-97.0,-16.0,2893835.0,4G,LTE,-81.0,231-01-8006-2893835,2084.0,20.0,False,45,18,Lozorno,1605.754539016642,3,1750.0,a4,0
ID-1761066984821-580,session-ac9c4647,2025-10-21 19:16:24.821,48.2231817,17.0272967,127.36595764160155,-97.0,-16.0,2893835.0,4G,LTE,-81.0,231-01-8006-2893835,3086.0,20.0,False,55,18,Lozorno,1641.5642810044633,3,1750.0,a4,0
ID-1761066985823-581,session-ac9c4647,2025-10-21 19:16:25.823,48.2234683,17.0270733,126.8878875732422,-97.0,-16.0,2893835.0,4G,LTE,-81.0,231-01-8006-2893835,4088.0,20.0,False,47,18,Lozorno,1677.4428031021723,3,1750.0,a4,0
ID-1761066986826-582,session-ac9c4647,2025-10-21 19:16:26.827,48.2237567,17.0268683,127.30480499267578,-97.0,-16.0,2893835.0,4G,LTE,-81.0,231-01-8006-2893835,5091.0,20.0,False,33,18,Lozorno,1712.9908189221512,3,1750.0,a4,0
ID-1761066987833-583,session-ac9c4647,2025-10-21 19:16:27.834,48.2240367,17.02665,127.27700958251954,-94.0,-15.0,2893835.0,4G,LTE,-79.0,231-01-8006-2893835,6098.0,20.0,False,54,18,Lozorno,1747.9039686904134,3,1750.0,a4,0
ID-1761066988839-584,session-ac9c4647,2025-10-21 19:16:28.840,48.2243167,17.02643,127.16953582763672,-94.0,-15.0,2893835.0,4G,LTE,-79.0,231-01-8006-2893835,7104.0,20.0,False,50,18,Lozorno,1783.1660473914465,3,1750.0,a4,0
ID-1761066989841-585,session-ac9c4647,2025-10-21 19:16:29.841,48.224595,17.02621,127.19918518066406,-94.0,-15.0,2893835.0,4G,LTE,-79.0,231-01-8006-2893835,8106.0,20.0,False,115,18,Lozorno,1818.0510931007284,3,1750.0,a4,0
ID-1761066990843-586,session-ac9c4647,2025-10-21 19:16:30.845,48.2248767,17.0259967,127.27700958251954,-94.0,-15.0,2893835.0,4G,LTE,-79.0,231-01-8006-2893835,9109.0,20.0,False,56,18,Lozorno,1853.2520019002432,3,1750.0,a4,0
ID-1761066991850-587,session-ac9c4647,2025-10-21 19:16:31.852,48.2251583,17.0257783,127.38633728027344,-94.0,-15.0,2893835.0,4G,LTE,-79.0,231-01-8006-2893835,10116.0,20.0,False,56,18,Lozorno,1888.4777720892585,3,1750.0,a4,0
ID-1761066992856-588,session-ac9c4647,2025-10-21 19:16:32.858,48.225445,17.0255767,127.38077545166016,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,563.0,20.0,False,42,18,Lozorno,1923.583774374304,3,1750.0,a4,1
ID-1761066993863-589,session-ac9c4647,2025-10-21 19:16:33.864,48.2257283,17.0253767,127.4159866333008,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,1569.0,20.0,False,43,18,Lozorno,1958.3690923403385,3,1750.0,a4,0
ID-1761066994870-590,session-ac9c4647,2025-10-21 19:16:34.871,48.2260133,17.0251767,127.36595764160155,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,2576.0,20.0,False,44,18,Lozorno,1993.319855647143,3,1750.0,a4,0
ID-1761066995876-591,session-ac9c4647,2025-10-21 19:16:35.878,48.2263033,17.0249767,127.31592864990236,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,3583.0,20.0,False,51,18,Lozorno,2028.841307067466,4,2250.0,a5,0
ID-1761066996883-592,session-ac9c4647,2025-10-21 19:16:36.884,48.2266,17.0247833,127.2417984008789,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,4589.0,20.0,False,49,18,Lozorno,2064.7372760600847,4,2250.0,a5,0
ID-1761066997889-593,session-ac9c4647,2025-10-21 19:16:37.890,48.2268833,17.0245817,127.1880615234375,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,5595.0,20.0,False,58,18,Lozorno,2099.632972389204,4,2250.0,a5,0
ID-1761066998896-594,session-ac9c4647,2025-10-21 19:16:38.897,48.2271633,17.0243833,127.1769515991211,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,6602.0,20.0,False,56,18,Lozorno,2134.048539013861,4,2250.0,a5,0
ID-1761066999902-595,session-ac9c4647,2025-10-21 19:16:39.904,48.2274533,17.02418,127.20845489501951,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,7609.0,20.0,False,47,18,Lozorno,2169.634580435873,4,2250.0,a5,0
ID-1761067000909-596,session-ac9c4647,2025-10-21 19:16:40.911,48.2277383,17.02398,126.76929016113282,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,8616.0,20.0,False,70,18,Lozorno,2204.6189318938177,4,2250.0,a5,0
ID-1761067001916-597,session-ac9c4647,2025-10-21 19:16:41.918,48.228025,17.0237833,126.8322967529297,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,9623.0,20.0,False,45,18,Lozorno,2239.727497973356,4,2250.0,a5,0
ID-1761067002923-598,session-ac9c4647,2025-10-21 19:16:42.924,48.2283133,17.0235867,127.21585693359376,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,10629.0,20.0,False,46,18,Lozorno,2274.885071047859,4,2250.0,a5,0
ID-1761067003929-599,session-ac9c4647,2025-10-21 19:16:43.930,48.2286,17.02339,127.2306884765625,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,11635.0,20.0,False,37,18,Lozorno,2309.9576143958543,4,2250.0,a5,0
ID-1761067004935-600,session-ac9c4647,2025-10-21 19:16:44.935,48.2288917,17.02319,126.9397705078125,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,12641.0,20.0,False,49,18,Lozorno,2345.593905189071,4,2250.0,a5,0
ID-1761067005936-601,session-ac9c4647,2025-10-21 19:16:45.937,48.2291817,17.0229983,127.06762390136718,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,13643.0,20.0,False,44,18,Lozorno,2380.8488662072664,4,2250.0,a5,0
ID-1761067006938-602,session-ac9c4647,2025-10-21 19:16:46.939,48.2294733,17.0228033,128.17757263183594,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,14644.0,20.0,False,43,18,Lozorno,2416.371434687825,4,2250.0,a5,0
ID-1761067007946-603,session-ac9c4647,2025-10-21 19:16:47.948,48.2297633,17.02261,127.1769515991211,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,15652.0,20.0,False,45,18,Lozorno,2451.614391022139,4,2250.0,a5,0
ID-1761067008953-604,session-ac9c4647,2025-10-21 19:16:48.954,48.2300583,17.0224183,126.6210433959961,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,16659.0,20.0,False,47,18,Lozorno,2487.390977126752,4,2250.0,a5,0
ID-1761067009958-605,session-ac9c4647,2025-10-21 19:16:49.959,48.23035,17.0222283,126.51171569824218,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,17664.0,20.0,False,63,18,Lozorno,2522.7303354720184,5,2750.0,a6,0
ID-1761067010963-606,session-ac9c4647,2025-10-21 19:16:50.964,48.2306433,17.0220383,126.80819549560547,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,18669.0,20.0,False,48,18,Lozorno,2558.238837267958,5,2750.0,a6,0
ID-1761067011967-607,session-ac9c4647,2025-10-21 19:16:51.968,48.2309417,17.02185,126.92864685058592,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,19674.0,20.0,False,58,18,Lozorno,2594.2339801052044,5,2750.0,a6,0
ID-1761067012972-608,session-ac9c4647,2025-10-21 19:16:52.973,48.2312383,17.0216683,127.4085708618164,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,20678.0,20.0,False,52,18,Lozorno,2629.840490335182,5,2750.0,a6,0
ID-1761067013977-609,session-ac9c4647,2025-10-21 19:16:53.978,48.2315367,17.0214783,127.31592864990236,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,21684.0,20.0,False,42,18,Lozorno,2665.869856566748,5,2750.0,a6,0
ID-1761067014984-610,session-ac9c4647,2025-10-21 19:16:54.985,48.2318317,17.0212933,127.25106811523438,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,22690.0,20.0,False,51,18,Lozorno,2701.420833129049,5,2750.0,a6,0
ID-1761067015990-611,session-ac9c4647,2025-10-21 19:16:55.991,48.2321183,17.02111,126.80819549560547,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,23696.0,20.0,False,51,18,Lozorno,2736.058221904876,5,2750.0,a6,0
ID-1761067016996-612,session-ac9c4647,2025-10-21 19:16:56.997,48.2324083,17.0209317,126.86934814453126,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,24702.0,20.0,False,50,18,Lozorno,2770.9391254981674,5,2750.0,a6,0
ID-1761067018001-613,session-ac9c4647,2025-10-21 19:16:58.003,48.2327017,17.0207467,126.92123107910156,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,25708.0,20.0,False,44,18,Lozorno,2806.27982448423,5,2750.0,a6,0
ID-1761067019007-614,session-ac9c4647,2025-10-21 19:16:59.008,48.2329967,17.0205717,127.04353637695311,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,26713.0,20.0,False,53,18,Lozorno,2841.5328735285484,5,2750.0,a6,0
ID-1761067020013-615,session-ac9c4647,2025-10-21 19:17:00.014,48.2332867,17.020395,127.0120330810547,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,27720.0,20.0,False,59,18,Lozorno,2876.409462887442,5,2750.0,a6,0
ID-1761067021018-616,session-ac9c4647,2025-10-21 19:17:01.019,48.23358,17.0202183,126.66552429199218,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,28725.0,20.0,False,49,18,Lozorno,2911.50533771778,5,2750.0,a6,0
ID-1761067022023-617,session-ac9c4647,2025-10-21 19:17:02.024,48.2338767,17.0200483,127.15286407470704,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,29730.0,20.0,False,47,18,Lozorno,2946.7920037431822,5,2750.0,a6,0
ID-1761067023028-618,session-ac9c4647,2025-10-21 19:17:03.030,48.23417,17.0198783,126.81931915283204,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,30735.0,20.0,False,36,18,Lozorno,2981.7204191739324,5,2750.0,a6,0
ID-1761067024035-619,session-ac9c4647,2025-10-21 19:17:04.037,48.234465,17.0197017,126.87676391601563,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,31742.0,20.0,False,59,18,Lozorno,3017.0399250505898,6,3250.0,a7,0
ID-1761067025040-620,session-ac9c4647,2025-10-21 19:17:05.041,48.234765,17.0195317,126.9545883178711,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,32747.0,20.0,False,41,18,Lozorno,3052.795777631304,6,3250.0,a7,0
ID-1761067026045-621,session-ac9c4647,2025-10-21 19:17:06.046,48.2350617,17.019365,127.08985748291016,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,33752.0,20.0,False,42,18,Lozorno,3087.9749714470354,6,3250.0,a7,0
ID-1761067027051-622,session-ac9c4647,2025-10-21 19:17:07.052,48.2353567,17.0191933,126.9564422607422,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,34758.0,20.0,False,54,18,Lozorno,3123.137442304909,6,3250.0,a7,0
ID-1761067028057-623,session-ac9c4647,2025-10-21 19:17:08.058,48.23565,17.019025,126.6043716430664,-89.0,-14.0,2667531.0,4G,LTE,-75.0,231-01-8006-2667531,35763.0,20.0,False,57,18,Lozorno,3158.059659809064,6,3250.0,a7,0
ID-1761067029062-624,session-ac9c4647,2025-10-21 19:17:09.062,48.23595,17.0188633,127.37706756591795,-98.0,-19.0,2910989.0,4G,LTE,-79.0,231-01-8006-2910989,547.0,20.0,False,36,18,Lozorno,3193.511111546631,6,3250.0,a7,1
ID-1761067030065-625,session-ac9c4647,2025-10-21 19:17:10.065,48.2362517,17.0187,127.2343963623047,-89.0,-12.0,2935309.0,4G,LTE,-77.0,231-01-8006-2935309,43.0,20.0,False,54,18,Lozorno,3229.1738567490406,6,3250.0,a7,1
ID-1761067031067-626,session-ac9c4647,2025-10-21 19:17:11.068,48.2368467,17.018375,127.0490982055664,-89.0,-12.0,2935309.0,4G,LTE,-77.0,231-01-8006-2935309,1046.0,20.0,False,49,18,Lozorno,3299.5609437448825,6,3250.0,a7,0
ID-1761067032072-627,session-ac9c4647,2025-10-21 19:17:12.073,48.237145,17.0182133,127.0620620727539,-89.0,-12.0,2935309.0,4G,LTE,-77.0,231-01-8006-2935309,2050.0,20.0,False,65,18,Lozorno,3334.8573649212417,6,3250.0,a7,0
ID-1761067033076-628,session-ac9c4647,2025-10-21 19:17:13.076,48.2374433,17.0180483,126.63216705322266,-85.0,-12.0,2626059.0,4G,LTE,-73.0,231-01-8006-2626059,40.0,20.0,False,304,18,Lozorno,3370.2121718822677,6,3250.0,a7,1
ID-1761067034081-629,session-ac9c4647,2025-10-21 19:17:14.082,48.2377417,17.017885,126.66552429199218,-85.0,-12.0,2626059.0,4G,LTE,-73.0,231-01-8006-2626059,1045.0,20.0,False,47,18,Lozorno,3405.542650762756,6,3250.0,a7,0
ID-1761067035086-630,session-ac9c4647,2025-10-21 19:17:15.087,48.2380467,17.017735,127.0787338256836,-85.0,-12.0,2626059.0,4G,LTE,-73.0,231-01-8006-2626059,2051.0,20.0,False,38,18,Lozorno,3441.2724917455253,6,3250.0,a7,0
ID-1761067036091-631,session-ac9c4647,2025-10-21 19:17:16.092,48.238345,17.0175767,127.14174041748048,-85.0,-12.0,2626059.0,4G,LTE,-73.0,231-01-8006-2626059,3056.0,20.0,False,45,18,Lozorno,3476.435396482147,6,3250.0,a7,0
ID-1761067037093-632,session-ac9c4647,2025-10-21 19:17:17.094,48.2386467,17.0174267,127.2417984008789,-85.0,-12.0,2626059.0,4G,LTE,-73.0,231-01-8006-2626059,4057.0,20.0,False,145,18,Lozorno,3511.770735692464,7,3750.0,a8,0
ID-1761067038095-633,session-ac9c4647,2025-10-21 19:17:18.096,48.238945,17.01727,127.76620330810547,-85.0,-12.0,2626059.0,4G,LTE,-73.0,231-01-8006-2626059,5059.0,20.0,False,123,18,Lozorno,3546.908640405988,7,3750.0,a8,0
ID-1761067039098-634,session-ac9c4647,2025-10-21 19:17:19.099,48.239245,17.0171133,127.19547729492189,-85.0,-12.0,2626059.0,4G,LTE,-73.0,231-01-8006-2626059,6063.0,20.0,False,177,18,Lozorno,3582.215561691931,7,3750.0,a8,0
ID-1761067040104-635,session-ac9c4647,2025-10-21 19:17:20.105,48.2395417,17.0169633,127.12877655029295,-85.0,-12.0,2626059.0,4G,LTE,-73.0,231-01-8006-2626059,7068.0,20.0,False,59,18,Lozorno,3617.013544246529,7,3750.0,a8,0
